user_id,appointment_id,center_id,service_type,day_of_week,hour,previous_no_show_count,notification_sent,no_show
13267,507,Center_3,تجديد,Wed,14,3,0,0
92745,508,Center_1,توثيق,Wed,14,1,1,0
99588,509,Center_4,توثيق,Sun,19,3,1,1
48513,510,Center_2,بدل تالف,Wed,10,0,0,0
36092,511,Center_3,تجديد,Wed,11,2,1,0
21338,512,Center_4,تجديد,Fri,14,1,0,0
10412,513,Center_3,توثيق,Thu,10,2,1,1
17543,514,Center_3,تجديد,Mon,8,2,1,1
43496,515,Center_2,تجديد,Fri,18,1,1,0
70692,516,Center_2,بدل تالف,Sun,9,1,1,0
99084,517,Center_3,توثيق,Tue,19,1,1,0
54425,518,Center_3,تجديد,Tue,12,1,1,0
48756,519,Center_4,توثيق,Sat,18,0,1,1
28888,520,Center_2,توثيق,Fri,12,0,1,0
45735,521,Center_4,تجديد,Sat,15,1,1,0
57295,522,Center_1,إصدار,Wed,10,2,0,0
93042,523,Center_4,تجديد,Wed,16,1,1,1
95999,524,Center_3,إصدار,Tue,12,3,1,1
27955,525,Center_1,بدل تالف,Sun,17,0,1,0
47841,526,Center_4,توثيق,Fri,20,6,1,0
80640,527,Center_1,إصدار,Mon,10,0,0,0
75510,528,Center_2,توثيق,Thu,15,1,1,0
44911,529,Center_4,بدل تالف,Sat,9,2,1,0
69031,530,Center_4,بدل تالف,Wed,15,0,1,0
98726,531,Center_2,إصدار,Sat,16,2,1,0
17357,532,Center_4,بدل تالف,Tue,15,2,0,1
42479,533,Center_1,توثيق,Sun,20,2,1,1
71476,534,Center_2,بدل تالف,Fri,17,1,0,0
54811,535,Center_1,بدل تالف,Tue,20,1,1,0
46208,536,Center_4,إصدار,Mon,8,1,1,1
30150,537,Center_4,بدل تالف,Sun,16,2,1,0
81180,538,Center_4,تجديد,Mon,8,0,1,0
53286,539,Center_4,توثيق,Mon,16,2,1,0
78450,540,Center_1,إصدار,Sun,17,5,0,0
31352,541,Center_4,تجديد,Mon,9,2,1,1
65069,542,Center_2,إصدار,Sat,15,1,1,0
24397,543,Center_2,تجديد,Wed,21,3,1,0
51555,544,Center_3,بدل تالف,Sun,16,2,1,0
56959,545,Center_2,تجديد,Tue,13,1,1,0
10728,546,Center_3,تجديد,Tue,13,1,1,0
60517,547,Center_2,تجديد,Wed,10,2,0,0
76234,548,Center_2,توثيق,Tue,17,1,1,0
49954,549,Center_4,إصدار,Wed,16,3,1,0
57280,550,Center_2,بدل تالف,Sat,15,3,1,1
89459,551,Center_4,بدل تالف,Fri,9,1,0,0
26779,552,Center_4,توثيق,Fri,12,0,1,0
73932,553,Center_2,توثيق,Tue,14,2,1,0
82936,554,Center_1,توثيق,Tue,18,0,1,0
34466,555,Center_4,تجديد,Sat,21,2,1,1
46939,556,Center_2,توثيق,Tue,8,0,1,0
79896,557,Center_1,توثيق,Tue,15,0,0,0
45270,558,Center_2,تجديد,Sat,10,2,1,0
69163,559,Center_2,إصدار,Thu,21,2,1,0
92637,560,Center_1,توثيق,Sat,17,2,1,0
61934,561,Center_2,توثيق,Thu,9,2,0,1
74895,562,Center_4,تجديد,Sat,14,0,0,0
42307,563,Center_3,تجديد,Fri,12,0,1,0
64098,564,Center_3,تجديد,Thu,15,0,1,0
70921,565,Center_2,إصدار,Tue,8,3,1,0
15486,566,Center_3,توثيق,Wed,16,0,0,0
18335,567,Center_3,توثيق,Thu,19,1,1,0
96900,568,Center_3,تجديد,Wed,13,2,1,0
99112,569,Center_4,تجديد,Fri,15,1,1,1
21130,570,Center_4,توثيق,Sun,20,0,1,0
97508,571,Center_3,توثيق,Sun,13,2,1,0
70566,572,Center_1,توثيق,Fri,14,2,1,0
76703,573,Center_1,تجديد,Tue,18,1,1,0
37192,574,Center_1,إصدار,Tue,15,3,0,1
11062,575,Center_4,إصدار,Wed,16,1,1,0
94076,576,Center_4,توثيق,Mon,11,2,1,1
99780,577,Center_4,بدل تالف,Fri,21,1,1,0
31545,578,Center_4,إصدار,Sun,21,3,1,1
31689,579,Center_3,بدل تالف,Wed,10,3,1,0
21174,580,Center_4,بدل تالف,Tue,17,1,1,0
98461,581,Center_3,توثيق,Sun,17,0,1,0
19348,582,Center_1,تجديد,Sun,20,0,0,1
33714,583,Center_3,بدل تالف,Thu,9,1,1,0
48102,584,Center_1,توثيق,Sun,9,2,1,0
84460,585,Center_4,تجديد,Fri,11,1,1,0
99930,586,Center_1,إصدار,Tue,15,1,1,0
16801,587,Center_1,توثيق,Wed,18,2,0,0
82267,588,Center_3,إصدار,Mon,13,3,1,0
58136,589,Center_1,توثيق,Tue,10,1,1,0
33625,590,Center_2,بدل تالف,Sun,11,1,1,0
92873,591,Center_1,تجديد,Thu,10,2,1,0
82592,592,Center_4,بدل تالف,Thu,21,2,1,0
87052,593,Center_1,توثيق,Fri,10,2,1,0
54261,594,Center_2,توثيق,Fri,20,0,0,0
11542,595,Center_3,بدل تالف,Sat,16,0,1,1
31677,596,Center_1,توثيق,Wed,18,1,0,0
56732,597,Center_2,إصدار,Tue,10,1,1,0
60343,598,Center_4,بدل تالف,Sun,18,2,1,0
49081,599,Center_4,تجديد,Fri,9,0,1,0
72856,600,Center_3,إصدار,Mon,19,1,1,0
98858,601,Center_4,إصدار,Thu,20,0,1,0
29065,602,Center_2,توثيق,Sun,21,0,1,0
93460,603,Center_1,بدل تالف,Sun,9,3,0,1
98092,604,Center_2,توثيق,Tue,19,0,1,0
64693,605,Center_3,بدل تالف,Thu,20,1,1,0
36962,606,Center_1,بدل تالف,Mon,21,0,1,0
38295,607,Center_2,تجديد,Thu,15,1,1,0
23807,608,Center_3,توثيق,Sat,17,0,1,0
52348,609,Center_3,بدل تالف,Thu,20,0,0,0
36432,610,Center_1,تجديد,Thu,10,0,1,0
93285,611,Center_1,بدل تالف,Tue,21,0,1,0
67854,612,Center_4,توثيق,Thu,17,0,1,0
50262,613,Center_4,بدل تالف,Wed,17,2,0,0
47080,614,Center_1,إصدار,Mon,16,0,1,0
11324,615,Center_4,توثيق,Sat,18,1,1,1
45909,616,Center_1,إصدار,Sat,10,1,1,1
99339,617,Center_4,تجديد,Mon,17,1,1,0
29870,618,Center_2,بدل تالف,Wed,9,2,1,0
44578,619,Center_3,توثيق,Fri,15,1,1,0
82124,620,Center_1,تجديد,Sun,13,0,0,1
36790,621,Center_1,إصدار,Tue,11,1,1,0
35289,622,Center_1,إصدار,Fri,8,0,1,0
65129,623,Center_2,إصدار,Wed,17,1,1,0
25485,624,Center_3,إصدار,Thu,13,2,1,0
54482,625,Center_4,تجديد,Sat,20,4,1,1
96188,626,Center_4,بدل تالف,Thu,14,1,0,0
14748,627,Center_3,تجديد,Wed,15,0,1,0
96769,628,Center_4,بدل تالف,Sun,14,0,1,0
19435,629,Center_1,توثيق,Thu,19,0,1,0
13709,630,Center_3,إصدار,Wed,9,1,0,0
40355,631,Center_2,تجديد,Wed,10,1,1,0
65771,632,Center_3,توثيق,Thu,8,2,1,1
67799,633,Center_1,بدل تالف,Sat,11,0,1,0
23116,634,Center_3,توثيق,Wed,12,0,1,0
35470,635,Center_2,توثيق,Thu,19,3,1,0
52344,636,Center_2,بدل تالف,Tue,16,1,1,0
52918,637,Center_3,توثيق,Mon,8,1,1,0
62224,638,Center_3,إصدار,Thu,19,2,1,0
49298,639,Center_4,بدل تالف,Fri,20,3,1,0
90219,640,Center_4,بدل تالف,Sat,19,0,1,0
71629,641,Center_1,تجديد,Mon,18,1,1,0
76040,642,Center_4,توثيق,Wed,14,1,1,0
38016,643,Center_1,إصدار,Sun,11,1,1,0
33960,644,Center_1,إصدار,Thu,15,1,1,0
43591,645,Center_3,بدل تالف,Thu,17,0,1,0
92848,646,Center_4,توثيق,Sat,9,0,1,1
77641,647,Center_2,بدل تالف,Wed,12,0,0,0
46395,648,Center_2,إصدار,Wed,9,1,0,1
32700,649,Center_3,إصدار,Sun,9,2,1,0
44620,650,Center_2,إصدار,Wed,14,2,1,0
30559,651,Center_2,بدل تالف,Tue,21,0,0,0
71642,652,Center_3,توثيق,Fri,11,2,1,0
86539,653,Center_2,توثيق,Sun,19,2,1,0
31732,654,Center_3,بدل تالف,Sat,16,2,1,0
40354,655,Center_1,إصدار,Sat,21,0,1,0
23843,656,Center_4,توثيق,Mon,17,1,1,0
81726,657,Center_2,إصدار,Tue,9,1,1,0
27640,658,Center_3,بدل تالف,Thu,21,1,0,0
62528,659,Center_2,توثيق,Tue,21,0,1,0
48413,660,Center_4,توثيق,Fri,14,0,1,0
62638,661,Center_2,بدل تالف,Sat,15,1,0,0
62736,662,Center_1,بدل تالف,Wed,8,1,1,1
78866,663,Center_3,توثيق,Fri,8,2,0,0
29087,664,Center_4,تجديد,Thu,14,2,0,0
51430,665,Center_1,إصدار,Tue,12,2,1,0
34504,666,Center_2,تجديد,Tue,14,1,1,0
17114,667,Center_2,توثيق,Wed,8,3,1,0
88859,668,Center_2,تجديد,Fri,16,4,1,0
20975,669,Center_4,بدل تالف,Sun,9,1,0,0
21023,670,Center_3,إصدار,Wed,18,0,0,0
31447,671,Center_4,بدل تالف,Mon,12,0,1,0
33959,672,Center_1,بدل تالف,Mon,20,2,1,1
76203,673,Center_3,بدل تالف,Thu,21,1,0,0
39703,674,Center_4,بدل تالف,Sat,11,4,1,0
19337,675,Center_2,إصدار,Sun,12,2,0,0
56427,676,Center_1,توثيق,Tue,16,0,1,1
71529,677,Center_2,توثيق,Thu,20,2,1,0
94665,678,Center_4,إصدار,Sat,12,1,1,0
41921,679,Center_1,بدل تالف,Sat,11,1,1,1
43307,680,Center_3,تجديد,Thu,11,1,0,1
37355,681,Center_3,توثيق,Thu,12,2,1,0
14835,682,Center_4,بدل تالف,Tue,17,0,1,0
30159,683,Center_4,تجديد,Tue,8,1,1,0
57605,684,Center_3,تجديد,Wed,16,0,1,0
48088,685,Center_3,بدل تالف,Fri,8,1,1,1
88752,686,Center_4,إصدار,Mon,14,5,1,0
65284,687,Center_3,بدل تالف,Tue,11,0,0,0
67043,688,Center_1,إصدار,Wed,16,5,1,0
45547,689,Center_4,تجديد,Fri,17,1,0,1
92844,690,Center_1,توثيق,Mon,8,2,1,0
37532,691,Center_2,إصدار,Sun,11,0,1,0
44349,692,Center_1,إصدار,Sun,14,0,1,0
55445,693,Center_4,إصدار,Sun,9,0,1,0
15713,694,Center_2,توثيق,Tue,12,2,0,0
66178,695,Center_3,بدل تالف,Mon,18,0,1,0
59407,696,Center_1,تجديد,Thu,17,1,0,0
80340,697,Center_1,تجديد,Fri,19,0,0,0
60990,698,Center_4,إصدار,Mon,14,2,1,0
85672,699,Center_3,تجديد,Sun,21,1,1,0
75545,700,Center_4,إصدار,Sat,17,3,1,0
94791,701,Center_3,توثيق,Mon,17,0,1,0
68141,702,Center_4,إصدار,Mon,19,2,1,0
33793,703,Center_3,توثيق,Wed,10,1,1,0
66570,704,Center_2,إصدار,Sun,15,0,1,0
47892,705,Center_4,إصدار,Fri,20,0,1,0
11015,706,Center_2,توثيق,Sat,11,2,1,1
71813,707,Center_4,بدل تالف,Wed,12,1,0,0
37712,708,Center_4,توثيق,Sat,12,0,1,0
18415,709,Center_4,إصدار,Thu,21,1,0,0
72292,710,Center_1,تجديد,Sat,14,3,0,0
33833,711,Center_4,بدل تالف,Thu,15,1,1,0
14158,712,Center_3,تجديد,Sat,8,3,1,1
72680,713,Center_1,بدل تالف,Tue,17,2,1,0
30309,714,Center_3,إصدار,Mon,18,3,0,0
16970,715,Center_3,بدل تالف,Mon,20,1,1,0
82474,716,Center_3,تجديد,Wed,21,1,0,1
96704,717,Center_3,توثيق,Fri,14,2,0,1
56540,718,Center_3,بدل تالف,Thu,15,1,0,1
30384,719,Center_2,بدل تالف,Sat,20,0,1,0
28017,720,Center_1,إصدار,Fri,9,1,1,0
85880,721,Center_3,إصدار,Sat,8,1,1,1
18702,722,Center_2,بدل تالف,Mon,16,0,1,0
10384,723,Center_2,إصدار,Thu,18,1,1,0
10404,724,Center_3,إصدار,Sat,16,2,1,0
50943,725,Center_4,توثيق,Fri,18,1,0,0
57926,726,Center_3,بدل تالف,Sat,18,1,1,0
39189,727,Center_2,تجديد,Fri,21,0,1,0
22763,728,Center_3,توثيق,Sat,21,2,0,1
28384,729,Center_2,إصدار,Sun,21,1,0,0
70100,730,Center_3,توثيق,Sun,20,0,1,0
19860,731,Center_2,بدل تالف,Fri,18,2,1,0
90642,732,Center_3,بدل تالف,Sun,19,2,0,1
60612,733,Center_4,بدل تالف,Thu,21,3,0,0
33574,734,Center_4,تجديد,Thu,18,0,0,0
33524,735,Center_2,تجديد,Wed,10,0,1,0
79172,736,Center_4,تجديد,Sat,19,1,1,1
20916,737,Center_4,إصدار,Fri,17,3,1,0
14809,738,Center_1,بدل تالف,Sun,21,2,1,1
42201,739,Center_3,بدل تالف,Sun,16,0,0,0
63330,740,Center_3,تجديد,Fri,8,1,1,0
23456,741,Center_4,توثيق,Fri,8,1,1,0
66397,742,Center_4,توثيق,Tue,9,1,1,0
48765,743,Center_2,إصدار,Wed,21,0,1,0
44816,744,Center_3,توثيق,Sun,14,0,1,0
55106,745,Center_1,إصدار,Sun,11,2,0,0
63932,746,Center_1,توثيق,Sun,16,0,0,1
27100,747,Center_4,توثيق,Tue,13,2,1,0
67091,748,Center_2,توثيق,Tue,15,2,1,0
31949,749,Center_2,بدل تالف,Wed,14,2,0,1
80080,750,Center_3,تجديد,Sat,16,1,1,0
47744,751,Center_4,بدل تالف,Sat,18,0,1,0
55543,752,Center_4,تجديد,Thu,17,2,0,1
46187,753,Center_2,توثيق,Fri,16,2,0,0
17239,754,Center_1,تجديد,Wed,9,2,1,0
24489,755,Center_1,بدل تالف,Thu,8,0,1,0
68017,756,Center_3,تجديد,Sat,16,2,1,0
71877,757,Center_4,تجديد,Mon,16,3,0,0
53125,758,Center_4,تجديد,Thu,19,1,0,0
59922,759,Center_1,توثيق,Sat,10,0,1,1
42049,760,Center_4,تجديد,Tue,19,1,0,1
47131,761,Center_4,توثيق,Tue,14,0,0,0
52944,762,Center_2,توثيق,Sun,15,2,1,0
83963,763,Center_3,إصدار,Tue,9,0,0,0
34285,764,Center_3,تجديد,Mon,10,4,1,1
47626,765,Center_3,توثيق,Mon,14,1,1,0
52808,766,Center_2,تجديد,Fri,20,0,1,0
98464,767,Center_3,تجديد,Mon,19,2,1,1
63871,768,Center_3,بدل تالف,Sun,10,1,1,0
29198,769,Center_1,إصدار,Sat,16,0,0,0
29758,770,Center_1,تجديد,Fri,14,1,1,1
25254,771,Center_3,تجديد,Sun,21,2,1,0
54238,772,Center_2,توثيق,Tue,16,1,1,0
11252,773,Center_2,توثيق,Mon,14,0,0,0
49764,774,Center_2,بدل تالف,Fri,19,1,1,0
87709,775,Center_4,إصدار,Sun,18,1,1,0
47441,776,Center_4,إصدار,Thu,13,1,1,0
63682,777,Center_2,إصدار,Sun,19,1,1,0
69494,778,Center_1,تجديد,Fri,12,2,0,1
91317,779,Center_4,إصدار,Mon,9,0,1,0
75215,780,Center_2,بدل تالف,Wed,15,2,1,0
88587,781,Center_4,بدل تالف,Mon,11,0,0,0
16949,782,Center_4,تجديد,Wed,15,2,1,0
65393,783,Center_4,تجديد,Mon,13,0,0,0
83553,784,Center_4,تجديد,Sat,17,3,1,0
16941,785,Center_2,توثيق,Wed,13,1,1,0
35934,786,Center_4,تجديد,Wed,10,2,1,1
33386,787,Center_3,بدل تالف,Thu,14,2,1,0
71886,788,Center_2,تجديد,Sun,21,0,1,0
85745,789,Center_2,توثيق,Wed,21,1,0,0
93251,790,Center_2,تجديد,Tue,14,1,0,1
63413,791,Center_4,توثيق,Sun,12,1,1,0
66800,792,Center_2,توثيق,Fri,19,1,1,0
52318,793,Center_1,توثيق,Sun,18,2,1,0
80173,794,Center_3,تجديد,Thu,21,1,0,1
80390,795,Center_1,تجديد,Fri,13,1,0,0
62329,796,Center_3,بدل تالف,Fri,13,1,0,1
53088,797,Center_3,إصدار,Sat,19,1,1,1
49811,798,Center_4,تجديد,Sun,15,4,1,0
65479,799,Center_3,بدل تالف,Fri,21,1,0,1
95392,800,Center_3,إصدار,Fri,16,1,1,1
97369,801,Center_1,بدل تالف,Sun,18,0,1,0
29963,802,Center_3,إصدار,Tue,20,1,1,0
65123,803,Center_2,بدل تالف,Sun,13,1,1,0
83477,804,Center_2,تجديد,Wed,10,1,0,0
24388,805,Center_3,إصدار,Thu,21,1,1,0
15569,806,Center_2,توثيق,Fri,12,0,1,0
79836,807,Center_4,بدل تالف,Thu,8,2,1,1
46586,808,Center_2,تجديد,Sat,21,0,0,1
22015,809,Center_4,تجديد,Thu,8,2,1,0
55002,810,Center_3,إصدار,Thu,17,0,0,0
16254,811,Center_4,بدل تالف,Tue,17,1,1,1
27144,812,Center_4,تجديد,Thu,8,0,1,1
34214,813,Center_3,توثيق,Mon,16,1,0,0
90719,814,Center_3,بدل تالف,Mon,17,1,1,1
81774,815,Center_4,تجديد,Mon,9,0,1,1
16090,816,Center_1,تجديد,Tue,17,3,1,0
21637,817,Center_3,توثيق,Mon,18,1,1,0
32415,818,Center_3,تجديد,Wed,8,0,1,0
34071,819,Center_1,إصدار,Mon,19,1,1,0
68243,820,Center_2,بدل تالف,Mon,20,1,1,0
51240,821,Center_1,إصدار,Sat,12,0,1,0
93807,822,Center_2,إصدار,Mon,15,2,1,0
43434,823,Center_1,توثيق,Fri,12,1,0,0
79724,824,Center_4,إصدار,Mon,12,3,0,0
85697,825,Center_3,إصدار,Sun,17,0,0,0
38732,826,Center_1,إصدار,Wed,9,5,0,0
21314,827,Center_3,تجديد,Fri,14,1,0,0
33954,828,Center_2,توثيق,Tue,8,1,1,0
67108,829,Center_4,تجديد,Sat,9,1,1,1
97044,830,Center_3,تجديد,Tue,12,1,0,0
97505,831,Center_1,إصدار,Mon,14,1,0,0
46668,832,Center_1,تجديد,Sun,18,2,1,0
33061,833,Center_4,تجديد,Mon,14,5,1,0
89252,834,Center_2,تجديد,Mon,15,1,1,0
49749,835,Center_4,إصدار,Thu,13,0,1,0
26907,836,Center_4,بدل تالف,Thu,10,1,0,0
28777,837,Center_3,بدل تالف,Sat,19,0,1,1
61745,838,Center_2,تجديد,Sat,15,0,0,0
91818,839,Center_4,إصدار,Tue,8,1,0,0
33624,840,Center_3,توثيق,Fri,18,0,0,0
33321,841,Center_3,بدل تالف,Mon,10,0,1,0
20488,842,Center_2,تجديد,Thu,15,1,0,0
32574,843,Center_2,إصدار,Tue,10,0,1,0
15240,844,Center_3,بدل تالف,Mon,12,3,1,1
53221,845,Center_2,بدل تالف,Sat,12,1,1,0
20478,846,Center_3,إصدار,Sun,14,3,1,0
65645,847,Center_2,بدل تالف,Thu,11,0,1,0
29262,848,Center_2,تجديد,Thu,17,2,1,1
62796,849,Center_2,تجديد,Fri,9,2,1,0
14432,850,Center_1,إصدار,Tue,9,2,1,0
74291,851,Center_2,إصدار,Tue,14,3,1,0
89104,852,Center_1,توثيق,Wed,10,0,0,0
69399,853,Center_3,توثيق,Thu,17,1,1,0
89714,854,Center_4,تجديد,Wed,21,0,0,1
60428,855,Center_4,إصدار,Sun,9,2,1,0
97731,856,Center_4,توثيق,Thu,12,1,1,0
10302,857,Center_3,توثيق,Wed,20,0,0,0
92558,858,Center_2,بدل تالف,Sun,9,3,1,0
10055,859,Center_1,بدل تالف,Mon,20,1,1,0
18717,860,Center_3,توثيق,Wed,20,2,1,0
38699,861,Center_4,بدل تالف,Wed,18,5,0,1
83686,862,Center_4,توثيق,Tue,19,1,1,0
77661,863,Center_4,بدل تالف,Sun,12,1,1,0
54247,864,Center_4,إصدار,Tue,15,4,0,0
26748,865,Center_1,بدل تالف,Wed,19,2,0,0
14621,866,Center_4,إصدار,Fri,13,1,1,0
25034,867,Center_1,تجديد,Thu,8,2,1,0
15126,868,Center_4,بدل تالف,Fri,17,3,1,0
15122,869,Center_3,إصدار,Mon,14,2,0,1
28030,870,Center_1,توثيق,Fri,11,1,1,1
92838,871,Center_1,تجديد,Sat,11,2,0,0
94717,872,Center_3,بدل تالف,Sun,16,1,0,0
65658,873,Center_4,توثيق,Sun,17,1,1,0
48638,874,Center_4,توثيق,Mon,13,2,0,0
77067,875,Center_2,بدل تالف,Mon,17,3,0,0
98869,876,Center_2,بدل تالف,Sun,14,2,0,0
44674,877,Center_1,إصدار,Sun,9,1,1,0
45854,878,Center_2,إصدار,Mon,21,0,1,0
56271,879,Center_3,تجديد,Thu,20,1,0,0
83688,880,Center_3,بدل تالف,Mon,18,2,1,0
48518,881,Center_3,تجديد,Fri,10,3,1,0
20267,882,Center_1,إصدار,Mon,20,1,0,1
11062,883,Center_3,بدل تالف,Fri,17,0,0,0
60448,884,Center_1,توثيق,Wed,21,1,0,0
16229,885,Center_1,تجديد,Thu,8,3,1,1
66793,886,Center_3,بدل تالف,Sun,12,0,1,0
57915,887,Center_3,توثيق,Sun,14,0,0,0
14632,888,Center_1,إصدار,Mon,20,1,0,0
13596,889,Center_3,توثيق,Tue,13,1,0,0
16168,890,Center_2,تجديد,Sat,13,2,1,0
17561,891,Center_1,بدل تالف,Sun,13,2,1,0
83794,892,Center_4,توثيق,Fri,11,1,1,0
92152,893,Center_1,بدل تالف,Fri,14,1,1,0
36734,894,Center_3,توثيق,Wed,13,1,1,0
16371,895,Center_3,بدل تالف,Sat,12,1,1,0
36069,896,Center_1,تجديد,Fri,14,1,1,0
89905,897,Center_1,إصدار,Tue,14,1,1,0
22910,898,Center_4,إصدار,Thu,9,2,0,1
83479,899,Center_4,توثيق,Fri,12,1,1,0
87735,900,Center_1,تجديد,Wed,18,1,1,0
91264,901,Center_3,بدل تالف,Mon,18,2,1,0
33275,902,Center_1,تجديد,Tue,14,0,1,0
82274,903,Center_2,تجديد,Mon,20,0,1,0
91449,904,Center_2,توثيق,Wed,15,2,1,0
70004,905,Center_3,إصدار,Wed,16,2,1,0
72981,906,Center_1,تجديد,Mon,11,1,0,1
94659,907,Center_1,توثيق,Sat,21,1,0,1
64553,908,Center_2,بدل تالف,Sun,12,0,1,0
58447,909,Center_1,إصدار,Sun,15,0,1,0
44529,910,Center_3,إصدار,Thu,15,1,0,0
85703,911,Center_3,بدل تالف,Wed,9,1,0,0
86090,912,Center_4,تجديد,Tue,8,0,1,0
27260,913,Center_3,إصدار,Fri,17,2,0,0
13812,914,Center_1,تجديد,Fri,17,1,0,0
38024,915,Center_1,توثيق,Mon,21,3,0,0
68656,916,Center_2,بدل تالف,Tue,19,1,0,0
37285,917,Center_2,إصدار,Mon,11,1,1,0
11605,918,Center_3,بدل تالف,Tue,18,1,1,1
81158,919,Center_4,إصدار,Thu,9,1,1,0
82303,920,Center_1,بدل تالف,Fri,20,0,0,0
37139,921,Center_4,توثيق,Mon,17,0,0,1
87149,922,Center_1,توثيق,Wed,10,1,1,0
66138,923,Center_3,تجديد,Sat,9,0,0,1
86125,924,Center_3,توثيق,Fri,11,1,0,1
23918,925,Center_2,بدل تالف,Sun,15,1,1,0
95655,926,Center_4,بدل تالف,Tue,18,0,0,0
37446,927,Center_2,توثيق,Thu,16,2,1,0
23046,928,Center_3,بدل تالف,Sun,14,3,0,0
34818,929,Center_4,بدل تالف,Tue,9,3,1,1
14324,930,Center_1,بدل تالف,Wed,14,2,1,0
86323,931,Center_2,تجديد,Thu,17,2,1,0
19111,932,Center_3,تجديد,Wed,13,0,0,1
48110,933,Center_1,إصدار,Tue,11,3,1,1
26389,934,Center_3,بدل تالف,Tue,8,1,1,0
51427,935,Center_1,تجديد,Tue,17,2,0,0
89579,936,Center_2,توثيق,Thu,17,2,1,0
38746,937,Center_1,بدل تالف,Wed,8,1,0,0
97886,938,Center_4,بدل تالف,Sat,13,1,1,1
10117,939,Center_1,إصدار,Sat,19,0,1,0
94471,940,Center_3,توثيق,Tue,14,1,0,0
23234,941,Center_1,توثيق,Mon,20,1,1,0
63441,942,Center_2,بدل تالف,Sat,8,2,0,0
10846,943,Center_3,تجديد,Wed,19,0,1,0
20954,944,Center_3,إصدار,Wed,21,1,1,1
89239,945,Center_3,إصدار,Thu,9,2,1,0
56514,946,Center_3,إصدار,Wed,16,2,1,0
98236,947,Center_4,بدل تالف,Fri,19,3,1,0
16469,948,Center_3,إصدار,Sun,17,1,1,1
40105,949,Center_3,تجديد,Sun,18,2,1,1
52101,950,Center_3,توثيق,Fri,19,0,1,0
74323,951,Center_2,تجديد,Wed,11,1,1,0
68067,952,Center_2,إصدار,Sat,11,1,1,0
59376,953,Center_3,توثيق,Sun,17,1,1,0
55587,954,Center_4,إصدار,Mon,13,2,0,1
46976,955,Center_1,إصدار,Tue,12,3,1,0
77584,956,Center_4,بدل تالف,Sun,20,0,0,0
88477,957,Center_3,توثيق,Sun,18,2,0,0
52533,958,Center_3,إصدار,Sat,16,0,1,0
11828,959,Center_4,إصدار,Sat,10,0,0,0
11917,960,Center_3,بدل تالف,Mon,15,2,1,0
30618,961,Center_1,توثيق,Thu,8,0,1,0
42254,962,Center_2,إصدار,Mon,14,1,1,0
57362,963,Center_1,إصدار,Thu,15,2,1,0
30128,964,Center_1,تجديد,Mon,16,1,1,0
69383,965,Center_1,تجديد,Fri,18,0,1,0
75545,966,Center_4,تجديد,Mon,18,1,1,0
92180,967,Center_4,بدل تالف,Fri,19,0,1,0
97958,968,Center_1,تجديد,Sun,17,1,1,0
19865,969,Center_4,تجديد,Mon,20,3,0,1
12219,970,Center_3,إصدار,Thu,8,1,0,0
49809,971,Center_2,بدل تالف,Mon,8,2,1,0
15287,972,Center_4,توثيق,Wed,19,1,0,1
44387,973,Center_4,إصدار,Sun,20,1,0,1
18512,974,Center_1,إصدار,Sun,15,0,1,0
11342,975,Center_2,بدل تالف,Sun,9,0,1,0
73076,976,Center_3,بدل تالف,Tue,19,0,0,0
29216,977,Center_3,إصدار,Mon,13,0,1,0
89767,978,Center_2,إصدار,Thu,15,0,1,0
36614,979,Center_3,إصدار,Mon,17,2,0,0
46258,980,Center_2,بدل تالف,Mon,13,1,0,0
52078,981,Center_1,إصدار,Sat,16,3,1,0
93524,982,Center_3,إصدار,Sat,15,1,1,0
22219,983,Center_3,توثيق,Sat,14,0,1,0
10235,984,Center_2,تجديد,Tue,12,1,1,0
52929,985,Center_3,تجديد,Mon,8,0,1,0
77444,986,Center_4,تجديد,Sun,19,0,1,0
18567,987,Center_1,تجديد,Sun,9,1,1,0
80792,988,Center_3,تجديد,Wed,9,1,0,0
75441,989,Center_3,إصدار,Thu,8,0,0,0
94555,990,Center_3,إصدار,Sat,19,0,0,1
83698,991,Center_2,توثيق,Tue,12,0,0,1
15415,992,Center_1,بدل تالف,Wed,10,3,0,1
46159,993,Center_1,توثيق,Tue,21,0,1,0
53925,994,Center_3,بدل تالف,Sun,19,1,0,0
15951,995,Center_3,بدل تالف,Thu,20,0,1,0
97388,996,Center_2,توثيق,Mon,21,1,0,0
18007,997,Center_1,إصدار,Sun,15,1,1,1
51832,998,Center_4,توثيق,Sun,20,1,1,0
68596,999,Center_3,تجديد,Sat,9,0,1,1
40523,1000,Center_4,توثيق,Fri,18,1,0,0
98861,1001,Center_4,إصدار,Sun,21,2,1,0
96740,1002,Center_1,إصدار,Tue,10,2,0,0
25524,1003,Center_4,بدل تالف,Mon,18,1,0,1
29282,1004,Center_3,بدل تالف,Fri,16,1,1,0
33930,1005,Center_3,توثيق,Sat,9,1,1,1
10077,1006,Center_2,بدل تالف,Wed,19,0,1,0
30611,1007,Center_1,توثيق,Sun,16,2,1,0
26984,1008,Center_1,بدل تالف,Sat,16,1,1,0
24060,1009,Center_4,إصدار,Fri,10,2,1,0
92985,1010,Center_3,بدل تالف,Sat,18,1,1,0
94056,1011,Center_3,تجديد,Sat,20,3,0,1
53303,1012,Center_2,إصدار,Tue,12,1,1,1
